,assignee_name,pub_number,cpc_code,filing_date,filing_year,country_code
9284,PEDROSO FILIPE,US-2019066189-A1,G06Q30/06,20180826,2018,US
9285,SAMSUNG ELECTRONICS CO LTD,KR-20200017290-A,G06Q30/06,20180808,2018,KR
9286,MARIA FRANCISCA JONES,ZA-201804421-B,G06Q30/06,20180702,2018,ZA
9287,TRAN BAO,US-2019340671-A1,G06Q30/06,20181016,2018,US
9288,TRAINA INTERACTIVE CORP,US-2018268465-A1,G06Q30/06,20180207,2018,US
9289,KWON SE GI,KR-20200010751-A,G06Q30/06,20180723,2018,KR
9290,THE WESTERN UNION COMPANY,US-2019122276-A1,G06Q30/06,20181217,2018,US
9291,KIM JONG HAE,KR-20200013324-A,G06Q30/06,20180730,2018,KR
9292,SUNG HYEONG JU,KR-20190113166-A,G06Q30/06,20180327,2018,KR
9293,EBAY INC,WO-2019133849-A1,G06Q30/06,20181228,2018,WO
9294,SAMSUNG ELECTRONICS CO LTD,KR-20190090286-A,G06Q30/06,20180124,2018,KR
9295,EBAY INC,US-2019122277-A1,G06Q30/06,20181221,2018,US
9296,ALIBABA GROUP HOLDING LTD,CN-109658176-A,G06Q30/06,20180929,2018,CN
9297,SAMIN MOTORS,KR-20200011255-A,G06Q30/06,20180724,2018,KR
9298,TOYOTA MOTOR CO LTD,US-2019139130-A1,G06Q30/06,20181102,2018,US
9299,AIBUKE WUHAN TECH CO LTD,CN-108615183-A,G06Q30/06,20180710,2018,CN
9300,GRABANGO CO,EP-3580717-A1,G06Q30/06,20180210,2018,EP
9301,EBAY INC,US-2020005375-A1,G06Q30/06,20180627,2018,US
9302,LEE CHUNG JONG,KR-20190128441-A,G06Q30/06,20180508,2018,KR
9303,EZWON INTERNET SERVICE CO LTD,KR-20200012395-A,G06Q30/06,20180727,2018,KR
9304,WALMART APOLLO LLC,WO-2018203965-A1,G06Q30/06,20180228,2018,WO
9305,D NCOMM CO LTD,KR-101934245-B1,G06Q30/06,20180731,2018,KR
9306,WHIFF INC,US-2019370878-A1,G06Q30/06,20180604,2018,US
9307,ALLSTATE INSURANCE CO,US-2019310742-A1,G06Q30/06,20180406,2018,US
9308,CARGURUS INC,US-2020051153-A1,G06Q30/06,20180810,2018,US
9309,MASHGIN INC,US-2019057438-A1,G06Q30/06,20181023,2018,US
9310,BXB DIGITAL PTY LTD,EP-3607509-A1,G06Q30/06,20180406,2018,EP
9311,FLOATTHAT CORP,WO-2018170215-A1,G06Q30/06,20180315,2018,WO
9312,FOSHAN SHAN YIXIANG DISI CLOTHING DESIGN CO LTD,CN-108734553-A,G06Q30/06,20180515,2018,CN
9313,TOYOTA MOTOR CO LTD,CN-109978220-A,G06Q30/06,20181220,2018,CN
9314,ADOBE INC,US-2019303984-A1,G06Q30/06,20180510,2018,US
9315,KOUKOUXIANGCHUAN BEIJING NETWORK TECH CO LTD,CN-108280749-A,G06Q30/06,20180213,2018,CN
9316,SONY CORP,US-2019026818-A1,G06Q30/06,20180921,2018,US
9317,EBAY INC,US-2019156410-A1,G06Q30/06,20181113,2018,US
9318,KANG JUN CHUL,KR-20200005903-A,G06Q30/06,20180709,2018,KR
9319,LG INNOTEK CO LTD,KR-20190082518-A,G06Q30/06,20180102,2018,KR
9320,EBAY INC,US-2019108565-A1,G06Q30/06,20181206,2018,US
9321,SHENZHEN SPRINGWOODS HOLDING COMPANY LTD,WO-2020000873-A1,G06Q30/06,20181116,2018,WO
9322,SOUL VISION CREATIONS PRIVATE LTD,US-2019266806-A1,G06Q30/06,20181129,2018,US
9323,IBM,US-2019050932-A1,G06Q30/06,20181017,2018,US
9324,CHOI KYU TAIK,KR-102013527-B1,G06Q30/06,20180828,2018,KR
9325,PAYPAL INC,US-2019080378-A1,G06Q30/06,20180910,2018,US
9326,TOYOTA MOTOR CO LTD,US-2019197608-A1,G06Q30/06,20181029,2018,US
9327,TENCENT TECH SHENZHEN CO LTD,US-2018322563-A1,G06Q30/06,20180712,2018,US
9328,GD MIDEA AIR CONDITIONING EQUIPMENT CO LTD,WO-2019227550-A1,G06Q30/06,20180625,2018,WO
9329,TOYOTA MOTOR CORP,CN-109886767-A,G06Q30/06,20181204,2018,CN
9330,PAYPAL INC,US-2019043100-A1,G06Q30/06,20180710,2018,US
9331,SHUSTER GARY STEPHEN,US-2018247368-A1,G06Q30/06,20180427,2018,US
9332,BILL COM INC,US-10572921-B2,G06Q30/06,20180920,2018,US
9333,CHEEKS MILAN,US-2018211308-A1,G06Q30/06,20180111,2018,US
9334,MICHAELI AVIHAI,WO-2019003231-A1,G06Q30/06,20180822,2018,WO
9335,FOSHAN NANHAI MICRO SOFTWARE CO LTD,CN-109615481-A,G06Q30/06,20181221,2018,CN
9336,SILCA SPA,WO-2019087102-A1,G06Q30/06,20181031,2018,WO
9337,BEIJING XIAOMI MOBILE SOFTWARE CO LTD,CN-109064277-A,G06Q30/06,20180725,2018,CN
9338,WALMART APOLLO LLC,US-2019236669-A1,G06Q30/06,20180130,2018,US
9339,ZYNGA INC,US-2019308103-A1,G06Q30/06,20180406,2018,US
9340,LIM JONG JIN,KR-20190101842-A,G06Q30/06,20180223,2018,KR
9341,RAISE MARKETPLACE INC,US-2018204260-A1,G06Q30/06,20180118,2018,US
9342,MOORE BENJAMIN & CO,EP-3577618-A1,G06Q30/06,20180124,2018,EP
9343,BESPOKE INC D/B/A/ TOPOLOGY EYEWEAR,US-2018299704-A1,G06Q30/06,20180621,2018,US
9344,PANASONIC IP CORP AMERICA,EP-3486858-A1,G06Q30/06,20181102,2018,EP
9345,PERFECT CORP,EP-3522094-A1,G06Q30/06,20181026,2018,EP
9346,PACCAR INC,CA-3025546-A1,G06Q30/06,20181128,2018,CA
9347,RYNAN TECH PTE LTD,EP-3602085-A1,G06Q30/06,20180326,2018,EP
9348,MARS ADVERTISING INC D/B/A THE MARS AGENCY GROUP,CA-3067599-A1,G06Q30/06,20180628,2018,CA
9349,UNIV XIAN POSTS & TELECOMMUNICATIONS,CN-108595562-A,G06Q30/06,20180412,2018,CN
9350,OCADO INNOVATION LTD,CN-110291552-A,G06Q30/06,20180219,2018,CN
9351,COIN INC,KR-20200014095-A,G06Q30/06,20180731,2018,KR
9352,OPEN INVENTION NETWORK LLC,US-10460372-B1,G06Q30/06,20181001,2018,US
9353,BIZMODELINE CO LTD,KR-20190127204-A,G06Q30/06,20180503,2018,KR
9354,WALMART APOLLO LLC,US-2018322559-A1,G06Q30/06,20180411,2018,US
9355,EBAY INC,US-2018260865-A1,G06Q30/06,20180302,2018,US
9356,WALMART APOLLO LLC,WO-2019135948-A1,G06Q30/06,20181221,2018,WO
9357,KIM JIN YOUNG,KR-102006960-B1,G06Q30/06,20180309,2018,KR
9358,EBAY INC,US-2018253784-A1,G06Q30/06,20180503,2018,US
9359,JONES MARIA FRANCISCA,WO-2019008318-A1,G06Q30/06,20180613,2018,WO
9360,TOAST INC,US-2019303900-A1,G06Q30/06,20180330,2018,US
9361,MTG CO LTD,KR-20190002344-A,G06Q30/06,20180627,2018,KR
9362,BEIJING XIAOMI MOBILE SOFTWARE CO LTD,WO-2019071938-A1,G06Q30/06,20180428,2018,WO
9363,EBAY INC,WO-2019133891-A1,G06Q30/06,20181228,2018,WO
9364,HANGZHOU YOUXING TECH CO LTD,CN-108520452-A,G06Q30/06,20180327,2018,CN
9365,HANGZHOU DT DREAM TECH CO LTD,CN-109410001-A,G06Q30/06,20181023,2018,CN
9366,BOE TECHNOLOGY GROUP CO LTD,CN-108717651-A,G06Q30/06,20180329,2018,CN
9367,PING AN TECH SHENZHEN CO LTD,CN-109064291-A,G06Q30/06,20180808,2018,CN
9368,GREE ELECTRIC APPLIANCES INC ZHUHAI,CN-109409986-A,G06Q30/06,20180926,2018,CN
9369,PING AN TECH SHENZHEN CO LTD,CN-108985881-A,G06Q30/06,20180622,2018,CN
9370,SPIBER INC,EP-3591602-A1,G06Q30/06,20180227,2018,EP
9371,DONGGUAN HUARUI ELECTRONIC TECH CO LTD,CN-108648047-A,G06Q30/06,20180428,2018,CN
9372,NTT DOCOMO INC,US-2018315109-A1,G06Q30/06,20180502,2018,US
9373,HODGE PRODUCTS INC,US-2019050925-A1,G06Q30/06,20180808,2018,US
9374,FINSHOT,KR-20200005269-A,G06Q30/06,20180706,2018,KR
9375,GOOGLE LLC,US-2019122284-A1,G06Q30/06,20180830,2018,US
9376,BIZMODELINE CO LTD,KR-20190085813-A,G06Q30/06,20180111,2018,KR
9377,NIKE INC,US-2019347703-A1,G06Q30/06,20180103,2018,US
9378,PAYPAL INC,US-2019034998-A1,G06Q30/06,20180508,2018,US
9379,IBM,US-2020065889-A1,G06Q30/06,20180821,2018,US
9380,ALIBABA GROUP HOLDING LTD,WO-2019179160-A1,G06Q30/06,20181128,2018,WO
9381,ALIBABA GROUP HOLDING LTD,US-2019005567-A1,G06Q30/06,20180628,2018,US
9382,UNIV NATIONAL DONG HWA,CN-109166001-A,G06Q30/06,20180724,2018,CN
9383,KOUBEI SHANGHAI INF TECH CO LTD,CN-108763278-A,G06Q30/06,20180411,2018,CN
9384,TOSHIBA TEC KK,JP-2018181347-A,G06Q30/06,20180417,2018,JP
9385,ALIBABA GROUP HOLDING LTD,BR-112019009302-A2,G06Q30/06,20180302,2018,BR
9386,FAMCOMPANY,KR-20200013165-A,G06Q30/06,20180719,2018,KR
9387,ABB TECH LIMITED,US-2018182017-A1,G06Q30/06,20180219,2018,US
9388,URBANUNION,KR-20190108976-A,G06Q30/06,20180316,2018,KR
9389,UBISAM INC,KR-20190100660-A,G06Q30/06,20180221,2018,KR
9390,TOYOTA MOTOR CO LTD,KR-20190049489-A,G06Q30/06,20181025,2018,KR
9391,KIM SI HAN,KR-20200005043-A,G06Q30/06,20180705,2018,KR
9392,EBAY INC,US-2019205646-A1,G06Q30/06,20181228,2018,US
9393,HAN TAI SHENG,US-2019287148-A1,G06Q30/06,20180511,2018,US
9394,AVIS BUDGET CAR RENTAL LLC,WO-2019118947-A2,G06Q30/06,20181215,2018,WO
9395,PYUN JUN WOO,KR-102005847-B1,G06Q30/06,20180316,2018,KR
9396,ALIBABA GROUP HOLDING LTD,WO-2018156911-A1,G06Q30/06,20180223,2018,WO
9397,MEGVII TECH LTD,CN-108961005-A,G06Q30/06,20180706,2018,CN
9398,JLTECHCORPORATION CO LTD,KR-20190110319-A,G06Q30/06,20180320,2018,KR
9399,EBAY INC,US-10552714-B2,G06Q30/06,20180316,2018,US
9400,PAYPAL INC,US-2018211294-A1,G06Q30/06,20180119,2018,US
9401,TARGET BRANDS INC,US-2018315113-A1,G06Q30/06,20180426,2018,US
9402,NIKE INC,US-2018220747-A1,G06Q30/06,20180409,2018,US
9403,BEJEWEL INC,KR-20200013141-A,G06Q30/06,20180717,2018,KR
9404,UBER TECHNOLOGIES INC,US-2020074524-A1,G06Q30/06,20180905,2018,US
9405,XIAMEN SUPER GAME NETWORK TECH CORP LTD,WO-2019242057-A1,G06Q30/06,20180717,2018,WO
9406,EBAY INC,US-2019244281-A1,G06Q30/06,20181227,2018,US
9407,SHENZHEN SPRINGWOODS HOLDING COMPANY LTD,WO-2019109580-A1,G06Q30/06,20180424,2018,WO
9408,NCR CORP,US-2020034614-A1,G06Q30/06,20180730,2018,US
9409,FAGAN MATTHEW,WO-2018207029-A1,G06Q30/06,20180201,2018,WO
9410,UNIV KYONGGI IND & ACAD COOP FOUND,KR-20190105194-A,G06Q30/06,20180304,2018,KR
9411,CREFUN CO LTD,CN-110210919-A,G06Q30/06,20180403,2018,CN
9412,TOYOTA MOTOR CO LTD,EP-3480796-A1,G06Q30/06,20181106,2018,EP
9413,LYU YINGXUAN,CN-108765053-A,G06Q30/06,20180420,2018,CN
9414,AVLANI DIPESH,AU-2018288382-A1,G06Q30/06,20180622,2018,AU
9415,CHEN THUON,US-2018308147-A1,G06Q30/06,20180420,2018,US
9416,PAYPAL INC,US-2020007453-A1,G06Q30/06,20180629,2018,US
9417,WALMART APOLLO LLC,US-2019073708-A1,G06Q30/06,20180904,2018,US
9418,Powerbus Pty Ltd,AU-2018101370-A4,G06Q30/06,20180918,2018,AU
9419,BROTHER IND LTD,JP-2019133491-A,G06Q30/06,20180201,2018,JP
9420,ALIBABA GROUP HOLDING LTD,CN-109035029-A,G06Q30/06,20180727,2018,CN
9421,BGC PARTNERS L P,CA-3059027-A1,G06Q30/06,20180111,2018,CA
9422,NIKON CORP,US-2018308153-A1,G06Q30/06,20180702,2018,US
9423,FUJI XEROX CO LTD,US-2018276733-A1,G06Q30/06,20180312,2018,US
9424,MICROSOFT TECHNOLOGY LICENSING LLC,US-2019311335-A1,G06Q30/06,20180509,2018,US
9425,TOSHIBA TEC KK,US-2018308156-A1,G06Q30/06,20180328,2018,US
9426,MEDIA08 CO LTD,KR-20190143008-A,G06Q30/06,20180619,2018,KR
9427,SAP SE,US-2019272295-A1,G06Q30/06,20181210,2018,US
9428,MIDEA GROUP CO LTD,KR-20200014855-A,G06Q30/06,20181010,2018,KR
9429,PAYPAL INC,US-2019087888-A1,G06Q30/06,20180918,2018,US
9430,DYNAMICLY INC,WO-2019068203-A1,G06Q30/06,20181005,2018,WO
9431,PING AN TECH SHENZHEN CO LTD,CN-109062938-A,G06Q30/06,20180615,2018,CN
9432,SHENZHEN XIAOKONG COMMUNICATION TECH CO LTD,CN-108320210-A,G06Q30/06,20180102,2018,CN
9433,ONETRUST LLC,US-2018174213-A1,G06Q30/06,20180212,2018,US
9434,SQUARE INC,US-2018260883-A1,G06Q30/06,20180509,2018,US
9435,GRABANGO CO,US-2018240180-A1,G06Q30/06,20180220,2018,US
9436,EBAY INC,US-2019050923-A1,G06Q30/06,20181017,2018,US
9437,LEE JUNG SU,KR-20190097363-A,G06Q30/06,20180212,2018,KR
9438,PALMER SPACE CO LTD,KR-101995544-B1,G06Q30/06,20180119,2018,KR
9439,LITTLE CAESAR ENTPR INC,WO-2019035977-A1,G06Q30/06,20180815,2018,WO
9440,TOYOTA MOTOR CO LTD,BR-102018073148-A2,G06Q30/06,20181109,2018,BR
9441,EBAY INC,US-2019251616-A1,G06Q30/06,20180719,2018,US
9442,SHANG HAI PAN SHI TOU ZI GUAN LI YOU XIAN GONG SI,KR-20180042833-A,G06Q30/06,20180413,2018,KR
9443,HUAWEI TECH CO LTD,WO-2019120020-A1,G06Q30/06,20181121,2018,WO
9444,RANDOM2U CO LTD,KR-20200015031-A,G06Q30/06,20180802,2018,KR
9445,BOE TECHNOLOGY GROUP CO LTD,CN-108810117-A,G06Q30/06,20180530,2018,CN
9446,LOGOMIX INC,US-2018218435-A1,G06Q30/06,20180125,2018,US
9447,ALIBABA GROUP HOLDING LTD,US-2019079925-A1,G06Q30/06,20180912,2018,US
9448,HANNAM UNIV INSTITUTE FOR INDUSTRY ACADEMIA COOPERATION,KR-20200021032-A,G06Q30/06,20180819,2018,KR
9449,IMPERFECT CO LTD,KR-20200011759-A,G06Q30/06,20180725,2018,KR
9450,FANUC CORP,US-2019026807-A1,G06Q30/06,20180530,2018,US
9451,TOYOTA MOTOR CO LTD,RU-2706479-C1,G06Q30/06,20181025,2018,RU
9452,KIM BYWONG HO,KR-102004315-B1,G06Q30/06,20181127,2018,KR
9453,IMMERSION CORP,US-2019228459-A1,G06Q30/06,20181220,2018,US
9454,MINSLEY BRADFORD A,US-10475115-B2,G06Q30/06,20180425,2018,US
9455,CAPITAL ONE SERVICES LLC,US-2019139114-A1,G06Q30/06,20180625,2018,US
9456,UNIV EWHA IND COLLABORATION,KR-101991612-B1,G06Q30/06,20180103,2018,KR
9457,BEHR PROCESS CORP,BR-102018070406-A2,G06Q30/06,20181003,2018,BR
9458,FARMINGBOT,KR-20190093384-A,G06Q30/06,20180201,2018,KR
9459,THE UNIV OF TULSA,US-2019378193-A1,G06Q30/06,20180215,2018,US
9460,KOUBEI SHANGHAI INF TECH CO LTD,CN-109034936-A,G06Q30/06,20180606,2018,CN
9461,BEIJING SENSETIME SCIENCE TECH LTD,CN-108268934-A,G06Q30/06,20180110,2018,CN
9462,TUMEY DAVID M,US-2018204276-A1,G06Q30/06,20180111,2018,US
9463,CHOI KYU TAIK,KR-101996765-B1,G06Q30/06,20181031,2018,KR
9464,PANJIVA INC,US-2018276728-A1,G06Q30/06,20180104,2018,US
9465,APPLE INC,US-2020043078-A1,G06Q30/06,20180911,2018,US
9466,Q MATIC AB,US-2020065851-A1,G06Q30/06,20180209,2018,US
9467,ACCENTURE GLOBAL SERVICES LTD,JP-2019049965-A,G06Q30/06,20180703,2018,JP
9468,AUDI AG,DE-102018206655-A1,G06Q30/06,20180430,2018,DE
9469,PING AN TECH SHENZHEN CO LTD,CN-108765043-A,G06Q30/06,20180328,2018,CN
9470,HAN GI O,KR-102005833-B1,G06Q30/06,20180917,2018,KR
9471,CHOI YUN HWA,KR-20200001744-A,G06Q30/06,20180628,2018,KR
9472,HBT CO LTD,KR-20190143077-A,G06Q30/06,20180620,2018,KR
9473,LEE SEUNG MIN,KR-20200006453-A,G06Q30/06,20180710,2018,KR
9474,UBER TECHNOLOGIES INC,WO-2018213676-A1,G06Q30/06,20180518,2018,WO
9475,MASTERCARD INTERNATIONAL INC,US-2019156400-A1,G06Q30/06,20181112,2018,US
9476,NEXTEP SYSTEMS INC,US-2019287191-A1,G06Q30/06,20180921,2018,US
9477,ADROIT WORLDWIDE MEDIA INC,US-2019188782-A1,G06Q30/06,20181219,2018,US
9478,KRAFTWUERX INC,US-2019102815-A1,G06Q30/06,20180918,2018,US
9479,HUAWEI TECH CO LTD,WO-2018233364-A1,G06Q30/06,20180418,2018,WO
9480,Giffits GmbH,EP-3621019-A1,G06Q30/06,20180907,2018,EP
9481,ADOBE SYSTEMS INC,DE-102018000039-A1,G06Q30/06,20180104,2018,DE
9482,ESSILOR INT,CA-3073235-A1,G06Q30/06,20180829,2018,CA
9483,SHENZHEN LAUNCH TECH CO LTD,CN-108701324-A,G06Q30/06,20180531,2018,CN
9484,KOUBEI SHANGHAI INF TECH CO LTD,CN-109615450-A,G06Q30/06,20181025,2018,CN
9485,SHENZHEN SPRING WOODS HOLDINGS CO LTD,CN-109472671-A,G06Q30/06,20181102,2018,CN
9486,RESTAURANT REVOLUTION TECH INC,US-2018357708-A1,G06Q30/06,20180821,2018,US
9487,WON BONG CO LTD,KR-20200018073-A,G06Q30/06,20180810,2018,KR
9488,JANG KI SOOK,KR-20190016014-A,G06Q30/06,20181004,2018,KR
9489,JEON GWANG HUN,KR-20190097614-A,G06Q30/06,20180212,2018,KR
9490,SUSSER MIKE,US-2019147522-A1,G06Q30/06,20181109,2018,US
9491,SEJUNG GLOBAL CO LTD,KR-102026625-B1,G06Q30/06,20181002,2018,KR
9492,BEIJING DIDI INFINITY TECH & DEVELOPMENT CO LTD,CN-109791672-A,G06Q30/06,20180211,2018,CN
9493,CAPITAL ONE SERVICES LLC,CA-3023095-A1,G06Q30/06,20181105,2018,CA
9494,INGENICO GROUP,US-2018204273-A1,G06Q30/06,20180117,2018,US
9495,PAYPAL INC,US-2020004880-A1,G06Q30/06,20180629,2018,US
9496,WAL MART STORES INC,US-2018197227-A1,G06Q30/06,20180104,2018,US
9497,PYO SE JIN,KR-20190119911-A,G06Q30/06,20180413,2018,KR
9498,IBM,US-2020065878-A1,G06Q30/06,20180822,2018,US
9499,CAPITAL ONE SERVICES LLC,US-2019236667-A1,G06Q30/06,20180201,2018,US
9500,HWANG YU JEONG,KR-20190096055-A,G06Q30/06,20180208,2018,KR
9501,MASTERCARD INTERNATIONAL INC,US-2020013102-A1,G06Q30/06,20180709,2018,US
9502,MIBANK INCORPORATED,KR-20190143047-A,G06Q30/06,20180619,2018,KR
9503,ADROIT WORLDWIDE MEDIA INC,WO-2019126365-A1,G06Q30/06,20181219,2018,WO
9504,CFPH LLC,JP-2019071093-A,G06Q30/06,20181225,2018,JP
9505,CHONGQING KAIWU ELECTRONIC COMMERCE CO LTD,CN-108550073-A,G06Q30/06,20180425,2018,CN
9506,NAVER CORP,KR-20190131943-A,G06Q30/06,20180518,2018,KR
9507,SQUARE INC,US-10373221-B1,G06Q30/06,20180306,2018,US
9508,IBM,US-2018189851-A1,G06Q30/06,20180321,2018,US
9509,GRABANGO CO,US-2018232796-A1,G06Q30/06,20180210,2018,US
9510,SHIN DONG CHAN,KR-20190017629-A,G06Q30/06,20180423,2018,KR
9511,CAPITAL ONE SERVICES LLC,US-10083480-B2,G06Q30/06,20180503,2018,US
9512,Sourceability North America LLC,US-10395306-B1,G06Q30/06,20180918,2018,US
9513,PAYPAL INC,US-2019391858-A1,G06Q30/06,20180621,2018,US
9514,ALIBABA GROUP SERVICES LTD,TW-201935374-A,G06Q30/06,20181220,2018,TW
9515,TRUSTED SOLUTIONS CORP,US-2019340677-A1,G06Q30/06,20180502,2018,US
9516,WALMART APOLLO LLC,US-2019122292-A1,G06Q30/06,20180918,2018,US
9517,SHARP KK,US-2019050931-A1,G06Q30/06,20180809,2018,US
9518,ALLSTATE INSURANCE CO,CA-3020546-A1,G06Q30/06,20181012,2018,CA
9519,LEE HAO CHIEH,EP-3373228-A1,G06Q30/06,20180219,2018,EP
9520,APPDIRECT INC,US-2018158131-A1,G06Q30/06,20180109,2018,US
9521,YPA CO LTD,KR-20190065933-A,G06Q30/06,20181114,2018,KR
9522,SAMSUNG ELECTRONICS CO LTD,KR-20200003299-A,G06Q30/06,20180615,2018,KR
9523,WOOFER DESIGN INC,KR-20190123850-A,G06Q30/06,20180425,2018,KR
9524,SHINS COMPANY INC,KR-20180105066-A,G06Q30/06,20180226,2018,KR
9525,GOLDTEK TECH CO LTD,US-2019281979-A1,G06Q30/06,20180829,2018,US
9526,KANG BYEONG GU,KR-20190085583-A,G06Q30/06,20180111,2018,KR
9527,BIZMODELINE CO LTD,KR-20190127479-A,G06Q30/06,20180504,2018,KR
9528,UVUE LTD,WO-2019053161-A1,G06Q30/06,20180913,2018,WO
9529,IBM,US-2019362407-A1,G06Q30/06,20180524,2018,US
9530,HENKEL AG & CO KGAA,WO-2019034664-A1,G06Q30/06,20180814,2018,WO
9531,JUNG YONG,KR-20190108783-A,G06Q30/06,20180315,2018,KR
9532,ZHEJIANG KOUBEI NETWORK TECH CO LTD,CN-108830678-A,G06Q30/06,20180528,2018,CN
9533,SHISEIDO AMERICAS CORP,EP-3592176-A1,G06Q30/06,20180307,2018,EP
9534,AISA INNOTECH INC,CN-109697653-A,G06Q30/06,20181017,2018,CN
9535,GUANGZHOU KUIYI INFORMATION TECH CO LTD,CN-108564444-A,G06Q30/06,20180416,2018,CN
9536,IZETTLE MERCHANT SERVICES AB,CN-109313758-A,G06Q30/06,20180220,2018,CN
9537,GG INNOVATION LTD,CN-108711087-A,G06Q30/06,20180511,2018,CN
9538,SHISEIDO AMERICAS CORP,CA-3055319-A1,G06Q30/06,20180307,2018,CA
9539,DONGXIA DATONG BEIJING MAN CONSULTING CO LTD,CN-108460663-A,G06Q30/06,20180315,2018,CN
9540,HARRISON JR SHELTON E,US-2019050922-A1,G06Q30/06,20180816,2018,US
9541,KIM IN SUK,KR-20190129230-A,G06Q30/06,20180510,2018,KR
9542,YEXT INC,WO-2019089802-A1,G06Q30/06,20181031,2018,WO
9543,MOA PLANET CO LTD,KR-20180119488-A,G06Q30/06,20180417,2018,KR
9544,K3I CO LTD,KR-101987270-B1,G06Q30/06,20181010,2018,KR
9545,ICT KOREA INC,KR-20190117333-A,G06Q30/06,20180407,2018,KR
9546,BBY SOLUTIONS INC,US-2019385219-A1,G06Q30/06,20180618,2018,US
9547,KIM YONG HWAN,KR-20190086140-A,G06Q30/06,20180112,2018,KR
9548,PARK SEO YOUNG,KR-101994092-B1,G06Q30/06,20180103,2018,KR
9549,WALMART APOLLO LLC,US-10586269-B2,G06Q30/06,20181011,2018,US
9550,GO DADDY OPERATING CO LLC,US-2018144381-A1,G06Q30/06,20180117,2018,US
9551,AISA INNOTECH INC,US-2019122121-A1,G06Q30/06,20181016,2018,US
9552,VINIMAYA INC,US-2019102814-A1,G06Q30/06,20180802,2018,US
9553,ALIBABA GROUP HOLDING LTD,US-2019095985-A1,G06Q30/06,20181130,2018,US
9554,KOREA INST SCI & TECH,KR-20200003317-A,G06Q30/06,20180620,2018,KR
9555,AT & T IP I LP,US-2019325161-A1,G06Q30/06,20180420,2018,US
9556,KOUBEI SHANGHAI INF TECH CO LTD,CN-109684541-A,G06Q30/06,20181212,2018,CN
9557,ZHENG CHENGDE,CN-109165962-A,G06Q30/06,20180914,2018,CN
9558,PING AN TECH SHENZHEN CO LTD,CN-108734550-A,G06Q30/06,20180428,2018,CN
9559,TOYOTA MOTOR CORP,JP-2019164468-A,G06Q30/06,20180319,2018,JP
9560,KOENIG ERIC,US-2018276735-A1,G06Q30/06,20180323,2018,US
9561,HAN SANG BIN,KR-20200014594-A,G06Q30/06,20180801,2018,KR
9562,PARK IL ROCK,KR-20190138086-A,G06Q30/06,20180604,2018,KR
9563,SUNG HYEONG JU,KR-20190113165-A,G06Q30/06,20180327,2018,KR
9564,VIRTUAL DIAMOND BOUTIQUE INC,WO-2018140419-A1,G06Q30/06,20180123,2018,WO
9565,BEIJING XIAOMI MOBILE SOFTWARE CO LTD,CN-108335176-A,G06Q30/06,20180212,2018,CN
9566,NAVER CORP,KR-20200004207-A,G06Q30/06,20180703,2018,KR
9567,GIVAUDAN SA,WO-2019122306-A1,G06Q30/06,20181221,2018,WO
9568,NIKE INNOVATE CV,KR-20190099278-A,G06Q30/06,20180103,2018,KR
9569,KOUBEI SHANGHAI INF TECH CO LTD,CN-109544285-A,G06Q30/06,20181113,2018,CN
9570,WALMART APOLLO LLC,WO-2019139753-A1,G06Q30/06,20181219,2018,WO
9571,BIZMODELINE CO LTD,KR-20190127468-A,G06Q30/06,20180504,2018,KR
9572,BAEKSEOK COLLEGE OF CULTURAL STUDIES,KR-20190091957-A,G06Q30/06,20180130,2018,KR
9573,EDMARK TOMIMA L,US-2018300804-A1,G06Q30/06,20180621,2018,US
9574,BEHR PROCESS CORP,US-2018330421-A1,G06Q30/06,20180503,2018,US
9575,TENCENT TECH SHENZHEN CO LTD,CN-109272380-A,G06Q30/06,20180830,2018,CN
9576,BEIJING JD FINANCE TECH HOLDING CO LTD,CN-109064263-A,G06Q30/06,20180712,2018,CN
9577,PEDROSO FILIPE,CA-3074192-A1,G06Q30/06,20180826,2018,CA
9578,KIM YOUNG GWAN,KR-20190117846-A,G06Q30/06,20180327,2018,KR
9579,WALMART APOLLO LLC,US-2018260880-A1,G06Q30/06,20180309,2018,US
9580,PAYPAL INC,US-2018357692-A1,G06Q30/06,20180612,2018,US
9581,HSNI LLC,US-2018211298-A1,G06Q30/06,20180319,2018,US
9582,TAYLOR RYAN,US-2018247355-A1,G06Q30/06,20180502,2018,US
9583,UNIV INDUSTRY COOPERATION GROUP KYUNG HEE UNIV,KR-101992560-B1,G06Q30/06,20180104,2018,KR
9584,RYNAN TECH PTE LTD,US-2020027174-A1,G06Q30/06,20180326,2018,US
9585,EBAY INC,WO-2019099590-A1,G06Q30/06,20181114,2018,WO
9586,PARK KYOUNG SU,KR-20190018392-A,G06Q30/06,20180809,2018,KR
9587,KOUBEI SHANGHAI INF TECH CO LTD,CN-109325816-A,G06Q30/06,20180718,2018,CN
9588,PRISMA SYSTEMS CORP,US-10248981-B1,G06Q30/06,20180410,2018,US
9589,TETE A TETE INC,US-2018336617-A1,G06Q30/06,20180727,2018,US
9590,BUILTON CO LTD,KR-20190005706-A,G06Q30/06,20180103,2018,KR
9591,ALIBABA GROUP HOLDING LTD,US-2018260489-A1,G06Q30/06,20180510,2018,US
9592,VISA INT SERVICE ASS,US-2019019232-A1,G06Q30/06,20180713,2018,US
9593,BOVEDA INC,US-2018342006-A1,G06Q30/06,20180802,2018,US
