,num_critic_for_reviews,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,content_rating,imdb_score,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others,director_rank,actor1_rank,actor2_rank,actor3_rank,gross_budget_ratio,log_duration,log_cast_total_facebook_likes,log_director_facebook_likes,log_budget,log_gross_budget_ratio,log_movie_facebook_likes,log_actor_1_facebook_likes,log_actor_2_facebook_likes,log_actor_3_facebook_likes
2436,316.0,134568845.0,299852,0.0,713.0,R,6.7,0,0,1,0,0,1,1,0,1,0,0,7,6,10,7,1.7942512666666666,4.700480365792417,10.156694633064722,5.814130531825066,18.132998671500584,0.584587813286645,5.814130531825066,9.305650551780507,9.305650551780507,6.895682697747868
2437,81.0,26161406.0,13874,2.0,52.0,G,6.7,0,1,0,0,0,0,1,1,1,0,0,6,2,3,3,1.7440937333333333,4.634728988229636,6.90975328164481,2.995732273553991,16.523560759066484,0.5562350702198838,2.995732273553991,6.238324625039508,5.755742213586912,4.8283137373023015
2438,161.0,17281832.0,60232,3.0,110.0,PG,6.1,0,0,0,0,0,0,1,1,1,0,0,7,5,3,5,0.2880305333333333,4.663439094112067,8.580918882296782,3.5263605246161616,17.909855120186375,-1.2446887859472386,3.5263605246161616,8.006367567650246,6.907755278982137,6.144185634125646
2439,76.0,42168445.0,10791,3.0,39.0,PG-13,5.3,0,1,0,1,1,0,0,0,0,0,0,6,3,4,7,1.2048127142857143,4.736198448394496,8.178919332848396,4.5217885770490405,17.37085861945369,0.1863241310338006,4.5217885770490405,6.84587987526405,6.559615237493242,6.077642243349034
2440,238.0,117144465.0,256928,3.0,288.0,PG-13,6.9,0,0,1,0,0,1,0,0,0,0,0,8,5,6,6,1.3781701764705885,4.804021044733257,10.680493228306789,0.0,18.258161814454592,0.32075666022823,0.0,9.546812608597396,9.472704636443673,9.305650551780507
2441,372.0,23808111.0,67654,0.0,504.0,PG,7.5,0,0,0,0,0,0,0,0,0,0,1,7,3,2,5,23.808111,4.564348191467836,6.834108738813838,3.8918202981106265,13.815510557964274,3.1700263209382,3.8918202981106265,6.7580945044277305,4.219507705176107,0.0
2442,275.0,23213577.0,198111,0.0,365.0,PG-13,7.2,0,0,0,1,1,0,0,0,0,0,0,8,7,3,4,1.497650129032258,4.564348191467836,9.898173457712359,9.305650551780507,16.556350581889475,0.4038972990924822,9.305650551780507,9.852194258148577,6.364750756851911,5.529429087511423
2443,252.0,17544812.0,69989,0.0,384.0,R,5.4,0,0,0,0,0,1,0,0,0,0,0,6,3,4,4,1.7544811999999999,4.543294782270004,8.456806041401142,0.0,16.11809565095832,0.5621732006802181,0.0,6.907755278982137,6.52649485957079,6.489204931325317
2444,251.0,13753931.0,132149,0.0,316.0,R,7.9,0,0,0,1,0,0,0,0,0,1,0,9,2,2,3,0.7238911052631579,4.948759890378168,6.621405651764134,9.680344001221918,16.759949537130716,-0.32311430500378785,9.680344001221918,5.934894195619588,4.442651256490317,4.356708826689592
2445,222.0,28563179.0,72693,4.0,199.0,R,6.9,0,0,1,1,0,1,0,0,0,0,0,7,4,3,3,1.3601513809523809,4.762173934797756,8.210939733379021,4.74493212836325,16.860032995687696,0.3075960030773247,4.74493212836325,8.006367567650246,5.7899601708972535,4.574710978503383
2446,258.0,141614023.0,149922,4.0,438.0,PG,6.6,0,0,0,0,0,0,1,1,1,0,0,8,5,2,3,0.6293956577777777,5.0106352940962555,10.02998803614547,4.382026634673881,19.231610960168695,-0.46299519336231804,4.382026634673881,9.998797732340453,5.375278407684165,5.303304908059076
2448,89.0,20339754.0,23928,2.0,73.0,R,5.9,0,1,1,0,0,0,0,0,0,0,0,6,2,4,4,2.0339754,4.430816798843313,7.914617709040679,4.897839799950911,16.11809565095832,0.7099922031579502,4.897839799950911,6.484635235635252,6.478509642208569,5.726847747587197
2449,119.0,22466994.0,72673,0.0,166.0,R,6.3,0,0,1,0,0,1,0,0,1,0,0,7,7,4,6,0.89867976,4.634728988229636,10.421239136372852,1.6094379124341003,17.034386382832476,-0.10682852599124888,1.6094379124341003,10.165851817003619,8.517193191416238,6.773080375655535
2450,211.0,41797066.0,92789,0.0,998.0,R,4.7,0,0,0,0,0,1,1,0,1,0,0,5,3,3,4,1.04492665,4.624972813284271,8.371936178759098,3.2188758248682006,17.50439001207821,0.04394669156568386,3.2188758248682006,6.907755278982137,6.608000625296087,6.159095388491933
2451,219.0,32357532.0,143368,0.0,215.0,R,6.7,0,1,0,1,1,0,0,0,0,0,0,8,5,5,6,1.0785844,4.718498871295094,10.35067025399616,5.940171252720432,17.216707939626428,0.0756494406233686,5.940171252720432,9.615805480084347,9.305650551780507,7.600902459542082
2452,274.0,18352454.0,426359,0.0,760.0,R,8.2,1,0,0,1,0,0,0,0,1,0,0,8,5,5,5,1.2234969333333334,4.997212273764115,9.83905569237674,0.0,16.523560759066484,0.20171309742694007,0.0,9.740968623038354,6.782192056006791,6.716594773520978
2453,175.0,50562555.0,81334,4.0,291.0,PG-13,6.5,0,1,0,0,1,0,0,0,0,0,1,6,3,4,7,1.264063875,4.553876891600541,7.932721027481948,3.4011973816621555,17.50439001207821,0.23433182846685247,3.4011973816621555,6.683360945766275,6.536691597591305,6.498282149476434
2454,238.0,39380442.0,174248,1.0,263.0,R,7.1,0,0,0,1,0,1,0,0,1,0,0,8,7,2,4,0.5625777428571429,4.852030263919617,10.303068717485317,0.0,18.064005800013632,-0.5752259449298086,0.0,10.275051108968611,5.003946305945459,4.90527477843843
2455,96.0,43532294.0,46951,0.0,175.0,PG,7.1,0,0,0,1,0,0,0,0,0,0,1,7,6,3,6,0.6697276,4.875197323201151,9.399968503952575,5.908082938168931,17.98989782785991,-0.40088421643214217,5.908082938168931,9.305650551780507,6.270988431858299,5.948034989180646
2456,120.0,43792641.0,32157,3.0,119.0,PG-13,5.3,0,1,0,0,1,0,0,0,0,0,0,7,8,3,5,1.2512183142857145,4.51085950651685,10.869824801894419,3.7376696182833684,17.37085861945369,0.22411772807847422,3.7376696182833684,10.799575577092764,6.731018100482083,6.641182169740591
2457,122.0,37617947.0,8143,0.0,203.0,PG,6.8,0,0,0,1,0,0,1,1,0,0,0,7,2,2,3,1.2539315666666666,4.61512051684126,6.873163834212518,5.730099782973574,17.216707939626428,0.22628386868547018,5.730099782973574,6.100318952020064,5.4116460518550396,5.327876168789581
2458,156.0,42194060.0,41259,1.0,72.0,PG,6.1,0,1,0,0,0,0,1,1,1,0,0,7,6,6,5,0.6027722857142858,4.51085950651685,10.02870951728951,0.6931471805599453,18.064005800013632,-0.50621578920861,0.6931471805599453,9.392661928770137,9.210340371976184,6.173786103901937
2459,31.0,7382993.0,3851,0.0,114.0,G,2.8,0,1,0,0,0,0,1,1,1,0,0,3,3,3,5,0.36914965,4.343805421853684,7.68937110752969,1.0986122886681098,16.811242831518264,-0.9965531616014808,1.0986122886681098,6.668228248417403,6.536691597591305,6.385194398997726
2461,217.0,28501651.0,88035,0.0,201.0,R,7.1,0,0,0,1,0,1,0,0,0,0,0,7,6,5,6,1.0962173461538465,4.653960350157523,10.656623858910045,5.560681631015528,17.073607095985757,0.091865477399817,5.560681631015528,9.903487552536127,9.615805480084347,8.006367567650246
2462,192.0,866778.0,44208,3.0,117.0,PG-13,6.7,0,0,0,1,1,0,0,0,0,0,0,8,6,3,2,0.0866778,4.553876891600541,9.921523915022227,0.0,16.11809565095832,-2.445557483346734,0.0,9.903487552536127,5.796057750765372,2.995732273553991
2464,300.0,130127620.0,324671,0.0,458.0,R,7.8,1,0,1,1,0,0,0,0,0,0,0,8,8,3,5,1.3012761999999998,5.170483995038151,9.921032731751877,0.0,18.420680743952367,0.26334547523041646,0.0,9.798127036878302,6.661854740545311,6.329720905522696
2465,160.0,476270.0,29602,2.0,110.0,R,7.4,1,0,1,1,0,0,0,0,1,0,0,7,2,3,4,0.023813499999999998,5.214935757608986,7.3783837129967145,3.5263605246161616,16.811242831518264,-3.7375026322263163,3.5263605246161616,6.186208623900494,6.154858094016418,5.043425116919247
2466,356.0,17114882.0,189249,1.0,398.0,R,7.7,0,0,1,0,0,1,0,0,0,0,0,8,5,5,4,0.68459528,4.564348191467836,9.75330399326998,0.0,17.034386382832476,-0.37892744744677537,0.0,9.210340371976184,8.699514748210191,6.2324480165505225
2467,83.0,57011847.0,20615,2.0,44.0,PG,5.9,0,1,0,0,0,0,1,1,1,0,0,6,5,2,3,1.425296175,4.48863636973214,8.119993827725105,1.9459101490553132,17.50439001207821,0.3543796342296989,1.9459101490553132,8.006367567650246,5.247024072160486,4.51085950651685
2468,127.0,11802056.0,31640,1.0,109.0,PG,4.9,0,1,0,0,1,0,1,1,1,0,0,6,3,3,3,0.19670093333333333,4.499809670330265,7.5310163320779155,3.871201010907891,17.909855120186375,-1.6260708086398994,3.871201010907891,6.880384082186005,5.991464547107982,5.278114659230517
2469,151.0,13987482.0,58957,1.0,91.0,R,6.0,0,1,0,0,1,0,0,0,0,0,0,6,5,4,5,0.6993741,4.762173934797756,9.662243674190131,2.995732273553991,16.811242831518264,-0.3575694867800462,2.995732273553991,9.305650551780507,6.806829360392176,6.663132695990803
2470,176.0,70224196.0,59352,0.0,138.0,PG-13,5.6,0,1,0,0,1,1,0,0,1,0,0,7,6,5,4,1.0032028,4.718498871295094,9.534378481388618,4.276666119016055,18.064005800013632,0.003197681961204665,4.276666119016055,9.305650551780507,6.907755278982137,6.5722825426940075
2471,97.0,12550242.0,13866,3.0,55.0,R,5.5,0,1,0,1,1,0,0,0,0,0,0,6,7,3,6,1.1409310909090908,4.543294782270004,9.506436943028982,0.0,16.213405830762646,0.13184467546203607,0.0,9.392661928770137,6.194405391104672,6.126869184114185
2474,201.0,6610326.0,32188,0.0,127.0,R,7.2,0,1,0,1,0,0,0,0,0,0,0,7,7,3,4,0.14258244315262106,4.736198448394496,10.07617956035424,4.430816798843313,17.65197842795364,-1.947834898128612,4.430816798843313,9.998797732340453,6.834108738813838,5.823045895483019
2475,86.0,61356221.0,19505,0.0,162.0,PG-13,5.2,0,0,0,1,1,0,0,0,0,0,1,6,3,4,6,4.3825872142857145,4.6913478822291435,8.173011311724972,3.713572066704308,16.454567887579532,1.4776392381938386,3.713572066704308,6.904750769961838,6.716594773520978,6.617402977974478
2476,82.0,25200412.0,16580,3.0,55.0,PG,5.4,0,1,0,0,0,0,1,1,1,0,0,6,3,3,6,0.5600091555555555,4.454347296253507,8.138272638530186,2.5649493574615367,17.622173047734595,-0.5798021461802398,2.5649493574615367,6.907755278982137,6.55250788703459,6.315358001522335
2478,160.0,8855646.0,49855,1.0,117.0,PG-13,7.2,0,0,0,1,0,0,0,0,1,0,0,7,10,5,3,0.42169742857142856,4.59511985013459,10.06087584278487,3.9512437185814275,16.860032995687696,-0.8634672160157539,3.9512437185814275,9.998797732340453,6.907755278982137,4.997212273764115
2479,228.0,104374107.0,89351,0.0,214.0,G,7.1,0,0,0,0,1,0,1,1,0,0,1,8,3,3,5,0.9940391142857142,4.574710978503383,7.8160138391590275,4.143134726391533,18.469470908121796,-0.005978722711726739,4.143134726391533,6.747586526829315,6.359573868672378,6.263398262591624
2481,93.0,16088610.0,10417,2.0,39.0,PG,5.6,0,1,0,1,0,0,1,1,0,0,0,6,3,3,7,0.29252018181818185,4.672828834461906,8.227375506834035,2.3978952727983707,17.822843743196746,-1.2292216170214578,2.3978952727983707,6.844815479208263,6.405228458030842,6.226536669287466
2482,221.0,347578.0,34556,1.0,161.0,R,5.4,0,1,0,0,0,1,1,0,0,0,0,6,2,3,4,0.011790321137151763,4.543294782270004,7.32052696227274,3.970291913552122,17.19922070593898,-4.440476326707814,3.970291913552122,5.955837369464831,5.877735781779639,5.5909869805108565
2483,357.0,61937495.0,89442,0.0,432.0,R,5.8,0,0,0,1,0,1,1,0,0,0,0,7,6,3,5,0.4129166333333333,4.77912349311153,9.478151314785551,5.976350909297934,18.82614585206053,-0.8845095627325912,5.976350909297934,9.392661928770137,6.194405391104672,5.087596335232384
2484,316.0,50921738.0,192930,1.0,581.0,R,7.8,0,0,0,1,1,1,0,0,0,1,0,8,5,3,5,1.6973912666666666,4.812184355372417,9.928131383448887,6.1224928095143865,17.216707939626428,0.5290925234162882,6.1224928095143865,9.852194258148577,6.907755278982137,5.655991810819852
2487,51.0,900926.0,9517,2.0,46.0,R,5.3,0,1,0,0,0,0,0,0,0,0,0,6,3,3,6,0.09009260000000001,4.532599493153256,8.103796712981794,0.0,16.11809565095832,-2.406917248706371,0.0,6.873163834212518,6.683360945766275,6.432940092739179
2488,107.0,73023275.0,16271,4.0,57.0,PG,5.4,0,1,0,0,0,0,0,1,0,0,0,6,4,3,5,2.086379285714285,4.605170185988092,8.551401362745974,4.465908118654584,17.37085861945369,0.7354301644581417,4.465908118654584,8.006367567650246,6.3561076606958915,6.100318952020064
2489,100.0,7563670.0,21268,0.0,53.0,PG-13,5.2,0,1,0,0,1,0,1,0,0,0,0,5,3,3,4,0.756367,4.553876891600541,8.202756381655638,1.3862943611198906,16.11809565095832,-0.27922857085975705,1.3862943611198906,6.844815479208263,6.553933404025811,6.484635235635252
2491,25.0,5694308.0,13815,0.0,46.0,PG-13,2.0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,4,0.8134725714285714,4.532599493153256,8.048149101665201,4.248495242049359,15.761420707019587,-0.20644306963569364,4.248495242049359,6.539585955617669,6.371611847231857,6.091309882077698
2492,219.0,50807639.0,40883,3.0,122.0,PG,6.8,0,1,0,0,0,0,1,1,1,0,0,7,3,3,6,0.8467939833333333,4.564348191467836,8.055475141757274,1.9459101490553132,17.909855120186375,-0.16629784492695543,1.9459101490553132,6.773080375655535,6.504288173536645,6.464588303689961
2493,111.0,13920741.0,59900,5.0,149.0,PG-13,6.7,0,1,0,0,0,0,0,0,0,0,0,7,3,3,4,0.4722105739060446,4.477336814478207,7.631431664576906,4.406719247264253,17.19922070593898,-0.7503302617266238,4.406719247264253,6.773080375655535,6.073044534100405,6.068425588244111
2494,71.0,35092918.0,15740,0.0,110.0,PG,4.9,0,1,0,0,0,0,0,1,0,0,0,5,4,3,6,1.7554153009644895,4.532599493153256,8.60666819784384,2.6390573296152584,16.810804434047245,0.5627054676495069,2.6390573296152584,7.600902459542082,6.907755278982137,6.590301048196686
2495,260.0,22525921.0,60596,4.0,158.0,PG-13,5.9,0,1,0,0,0,0,0,0,0,0,0,6,7,6,9,0.7508640333333333,4.605170185988092,10.376424375759305,3.5553480614894135,17.216707939626428,-0.2865306911013106,3.5553480614894135,9.392661928770137,9.210340371976184,8.85366542803745
2496,471.0,27296514.0,326494,0.0,340.0,R,8.0,1,0,0,1,0,0,0,0,0,0,0,8,6,4,6,5.4593028,4.762173934797756,9.783464509936397,5.356586274672012,15.424948470398375,1.6973210892957644,5.356586274672012,9.305650551780507,8.006367567650246,6.79794041297493
2497,208.0,30691439.0,86205,0.0,232.0,R,6.2,0,0,0,0,0,1,0,0,0,0,0,7,3,3,5,0.8768982571428572,4.718498871295094,8.066207568006265,5.2574953720277815,17.37085861945369,-0.13136430571977703,5.2574953720277815,6.907755278982137,6.818924065275521,6.738152494595957
2498,217.0,66637.0,29608,0.0,92.0,R,7.2,0,0,0,1,1,0,0,0,0,1,0,8,7,3,4,0.010251846153846151,4.653960350157523,9.579279798734897,3.6375861597263857,15.687312734865866,-4.5802974770456855,3.6375861597263857,9.392661928770137,6.568077911411976,6.559615237493242
2499,387.0,80033643.0,226570,2.0,448.0,PG-13,7.0,0,0,1,0,0,1,0,0,1,0,0,8,7,6,4,1.33389405,4.867534450455582,9.704121561132915,5.236441962829949,17.909855120186375,0.2881025215506696,5.236441962829949,9.210340371976184,8.006367567650246,6.907755278982137
2500,208.0,33592415.0,91640,2.0,210.0,PG-13,5.6,0,1,0,0,0,0,1,0,1,0,0,7,6,6,5,0.2584031923076923,4.564348191467836,10.359297171745961,4.820281565605037,18.683045008419857,-1.3532341530180656,4.820281565605037,9.680344001221918,9.392661928770137,6.907755278982137
2501,88.0,18882880.0,20539,3.0,125.0,R,5.9,0,1,0,1,0,0,0,0,0,0,0,7,3,3,5,0.9441440000000001,4.727387818712341,8.303752415563412,0.0,16.811242831518264,-0.057476582097159626,0.0,6.902742737158593,6.882437470997847,6.855408798609928
2502,167.0,13248477.0,60555,1.0,174.0,R,6.2,0,0,0,0,0,1,0,0,0,0,0,7,5,4,4,0.4906843333333333,4.6913478822291435,9.667132107249687,3.091042453358316,17.111347423968603,-0.7119542635748228,3.091042453358316,9.546812608597396,6.573680166960646,5.872117789475416
2503,168.0,8579684.0,89547,0.0,199.0,R,7.4,0,1,0,0,0,0,0,0,0,0,0,7,5,3,7,0.9532982222222224,4.465908118654584,10.09921879624,0.0,16.012735135300492,-0.04782749435141324,0.0,9.998797732340453,6.322565239927284,6.306275286948016
2504,238.0,143704210.0,145974,1.0,611.0,PG-13,6.3,0,1,0,0,1,0,0,1,0,0,1,7,6,7,5,2.7635425,4.68213122712422,10.165928737122114,4.060443010546419,17.7667542765457,1.0165133712212324,4.060443010546419,9.546812608597396,9.305650551780507,6.731018100482083
2505,15.0,1207007.0,13577,2.0,47.0,Not Rated,7.3,0,1,0,1,1,0,0,0,0,0,0,8,3,3,3,0.02336240993062326,4.852030263919617,8.295049140435111,2.3978952727983707,17.760281261070663,-3.7566269615049124,2.3978952727983707,8.006367567650246,6.532334292222349,4.77912349311153
2506,45.0,10572742.0,2326,1.0,21.0,PG-13,6.1,0,0,0,1,1,0,0,0,0,0,0,7,3,3,4,1.32159275,4.59511985013459,7.727094484779841,6.907755278982137,15.89495209964411,0.27883763799471123,6.907755278982137,6.744059186311348,6.359573868672378,6.013715156042802
2507,111.0,542860.0,9230,1.0,37.0,R,7.1,0,0,0,1,0,0,0,0,0,1,0,8,2,1,2,0.135715,4.634728988229636,5.389071729816501,2.4849066497880004,15.201804919084164,-1.9971981802988195,2.4849066497880004,5.093750200806762,2.995732273553991,2.9444389791664403
2510,75.0,12589108.0,5526,1.0,58.0,PG-13,7.4,0,0,0,1,0,0,0,0,1,0,0,8,3,3,4,0.271542700882257,4.663439094112067,7.6953031349635665,3.58351893845611,17.65197842795364,-1.3036358743239413,3.58351893845611,6.859614903654202,5.988961416889864,5.84354441703136
2511,78.0,634277.0,5166,1.0,27.0,PG-13,7.3,0,1,0,0,0,0,0,0,0,1,0,8,3,3,3,0.0396423125,4.787491742782046,7.409136443920128,0.6931471805599453,16.588099280204055,-3.2278582336840773,0.6931471805599453,6.695798917058491,6.255750041753367,4.382026634673881
2513,121.0,2426851.0,16224,1.0,76.0,R,6.5,0,1,1,0,1,1,0,0,0,0,0,7,2,2,4,0.60671275,4.532599493153256,6.654152520183219,4.875197323201151,15.201804919084164,-0.4996998289258757,4.875197323201151,6.208590026096629,4.727387818712341,4.499809670330265
2514,248.0,11169531.0,79855,2.0,235.0,PG-13,6.4,0,1,0,0,0,0,0,0,0,0,0,8,2,3,4,0.55847655,4.624972813284271,7.48324441607385,6.907755278982137,16.811242831518264,-0.582542648820808,6.907755278982137,6.598509028614515,6.333279628139691,5.598421958998375
2516,253.0,62877175.0,217507,1.0,325.0,R,7.2,0,1,0,1,1,0,0,0,0,0,0,7,5,3,4,2.095905833333333,4.770684624465665,9.726631035173233,4.48863636973214,17.216707939626428,0.739985838604771,4.48863636973214,9.615805480084347,6.882437470997847,5.840641657373398
2517,161.0,20801344.0,49721,0.0,211.0,R,5.1,0,0,0,0,0,1,0,0,0,0,0,5,3,3,6,1.3867562666666666,4.48863636973214,7.847371836159788,1.9459101490553132,16.523560759066484,0.32696739890219356,1.9459101490553132,6.823286122355687,6.322565239927284,5.988961416889864
2518,354.0,134518390.0,326286,0.0,643.0,PG-13,6.8,0,0,0,0,0,0,1,0,1,0,0,7,4,3,7,0.8967892666666667,4.90527477843843,8.667507952075105,5.541263545158426,18.82614585206053,-0.10893437577633304,5.541263545158426,8.006367567650246,6.907755278982137,6.782192056006791
2519,150.0,2203641.0,42792,0.0,162.0,R,6.7,0,0,1,1,0,1,0,0,0,0,0,8,3,2,2,0.1469094,4.709530201312334,7.132497551660044,4.804021044733257,16.523560759066484,-1.9179392087412843,4.804021044733257,6.822197390620491,5.627621113690637,3.2188758248682006
2520,190.0,20207003.0,50198,0.0,202.0,R,6.8,0,0,1,1,0,0,0,0,0,0,1,7,5,3,3,1.01035015,4.74493212836325,9.259796980688776,0.0,16.811242831518264,0.010296953940760958,0.0,9.210340371976184,5.739792912179234,4.672828834461906
2521,344.0,163192114.0,229679,0.0,637.0,PG-13,5.8,0,0,0,0,0,0,1,0,1,0,0,7,7,5,4,1.305536912,4.663439094112067,9.798293689657623,5.541263545158426,18.643824295266576,0.2666143829817732,5.541263545158426,9.546812608597396,6.907755278982137,6.745236349484363
2522,516.0,181015141.0,536314,1.0,738.0,PG-13,7.0,0,0,0,0,0,0,1,0,1,0,0,8,6,5,7,1.2067676066666666,4.74493212836325,11.003082691382058,0.0,18.82614585206053,0.18794538560464372,0.0,10.165851817003619,9.903487552536127,9.392661928770137
2523,275.0,46978995.0,111609,0.0,781.0,PG-13,7.3,0,0,0,0,0,0,1,0,1,0,0,8,4,4,4,0.29361871875,4.812184355372417,8.61341204915678,0.0,18.890684373198102,-1.225473228313611,0.0,8.006367567650246,6.573680166960646,6.473890696352274
2524,166.0,9525276.0,60156,0.0,299.0,R,6.8,0,0,1,0,0,1,0,0,1,0,0,8,3,4,5,0.4762638,4.709530201312334,8.104401307921613,0.0,16.811242831518264,-0.7417833765830807,0.0,6.752270376141742,6.60934924316738,6.586171654854675
2525,163.0,6350058.0,106098,3.0,150.0,PG-13,7.2,0,1,0,1,1,0,0,0,0,0,0,8,3,3,5,0.79375725,4.61512051684126,7.932362154339751,2.772588722239781,15.89495209964411,-0.2309775949586814,2.772588722239781,6.849066282633458,6.645090969505644,6.156978985585555
2527,131.0,9664316.0,47203,2.0,197.0,R,6.8,0,0,0,1,0,1,0,0,0,0,0,8,8,5,6,0.3514296727272727,4.804021044733257,10.83860003865087,5.017279836814924,17.1296965626368,-1.04574566533916,5.017279836814924,10.085809109330082,9.615805480084347,9.305650551780507
2528,47.0,75727.0,5699,0.0,40.0,PG-13,5.9,0,0,0,1,1,1,1,0,0,0,0,6,2,3,2,0.030290800000000003,4.499809670330265,6.759255270663693,2.0794415416798357,14.73180128983843,-3.4969112429348814,2.0794415416798357,6.054439346269371,5.988961416889864,3.5553480614894135
2530,226.0,5949693.0,114762,1.0,299.0,PG-13,7.4,0,1,0,1,1,0,0,0,0,0,0,8,6,3,4,0.49580775,4.663439094112067,10.444386409308262,3.784189633918261,16.300417207752275,-0.7015670282002697,3.784189633918261,10.404262840448617,6.593044534142437,6.313548046277095
2531,177.0,73548.0,47574,0.0,209.0,R,6.1,0,0,0,0,0,1,1,0,0,0,0,7,5,3,4,0.0049032,4.634728988229636,9.833011438731804,4.859812404361672,16.523560759066484,-5.317867225792752,4.859812404361672,9.546812608597396,6.907755278982137,6.907755278982137
2533,298.0,133375846.0,207839,2.0,435.0,PG-13,6.7,0,0,0,0,0,1,0,0,0,0,0,8,7,3,4,0.8891723066666667,4.983606621708336,9.73790511174645,7.600902459542082,18.82614585206053,-0.1174642414766482,7.600902459542082,9.615805480084347,6.61338421837956,5.683579767338681
2534,135.0,2656324.0,16444,4.0,79.0,PG-13,6.7,0,1,0,0,1,0,0,0,0,0,0,6,6,5,7,0.05141488839464303,4.574710978503383,9.706925073451831,2.3978952727983707,17.760281261070663,-2.9678274909803197,2.3978952727983707,9.546812608597396,6.907755278982137,6.306275286948016
2535,250.0,1294640.0,69569,0.0,436.0,R,6.5,0,0,1,1,0,1,0,0,0,0,0,8,5,3,5,0.08630933333333334,4.709530201312334,8.817001443665859,0.0,16.523560759066484,-2.449817536875717,0.0,8.699514748210191,5.683579767338681,5.659482215759621
